transaction_id,customer_id,segment,amount,payment_method,failure_reason,failed_at,hour,day_of_week,is_subscription,time_since_failure_hr,customer_total_transactions,customer_successful_transactions,customer_failed_transactions,customer_success_rate,customer_lifetime_value,customer_preferred_method,method_matches_preference,prior_recovery_attempts,prior_recovery_successes,customer_opted_out,recovered
T931591,C103899,casual,429.0,wallet,network_error,2026-08-16 11:56:52.464496,9,3,0,0.05,52,38,14,0.731,7549.75,netbanking,0,8,5,0,1
T931592,C101289,loyal,570.0,upi,bank_timeout,2026-08-13 11:47:15.905853,6,2,0,0.21,37,31,6,0.838,18105.13,upi,1,3,2,0,0
T931593,C106648,casual,669.0,upi,insufficient_funds,2026-08-18 11:00:40.232038,22,0,0,0.99,17,13,4,0.765,14965.7,upi,1,3,2,0,0
T931594,C100797,casual,220.0,upi,network_error,2026-08-21 00:22:26.115867,16,6,0,11.63,59,39,20,0.661,7783.35,netbanking,0,15,10,0,0
T931595,C101898,casual,450.0,upi,bank_timeout,2026-08-13 05:50:56.359257,22,2,0,6.15,44,35,9,0.795,10328.68,upi,1,3,2,0,1
T931596,C104806,new,149.0,card,insufficient_funds,2026-08-13 03:15:58.744383,22,5,0,8.73,32,16,16,0.5,700.71,upi,0,19,6,0,0
T931597,C103645,casual,299.0,upi,otp_failure,2026-08-18 02:25:14.021982,7,1,1,9.58,39,24,15,0.615,6457.62,card,0,7,5,0,0
T931598,C106710,loyal,649.0,card,payment_link_expired,2026-08-17 11:59:49.863064,20,2,0,0.0,11,10,1,0.909,20770.09,upi,0,0,0,0,1
T931599,C106730,casual,499.0,card,network_error,2026-08-20 10:55:49.886759,21,5,0,1.07,56,44,12,0.786,12076.56,card,1,6,4,0,1
T931600,C101061,new,199.0,netbanking,otp_failure,2026-08-14 01:03:36.776170,1,2,0,10.94,68,19,49,0.279,728.78,upi,0,20,6,0,0
T931601,C104470,casual,829.0,netbanking,network_error,2026-08-15 05:36:40.412224,22,0,0,6.39,22,16,6,0.727,14507.45,card,0,3,1,0,0
T931602,C100467,loyal,1339.0,upi,insufficient_funds,2026-08-12 23:34:35.267061,13,5,0,12.42,89,75,14,0.843,25755.04,upi,1,12,11,0,0
T931603,C106155,casual,509.0,card,insufficient_funds,2026-08-20 11:11:01.567710,17,6,0,0.82,25,18,7,0.72,6964.62,upi,0,2,1,0,1
T931604,C102402,new,100.0,upi,insufficient_funds,2026-08-15 08:54:02.555356,23,2,1,3.1,83,43,40,0.518,2433.05,card,0,21,9,0,0
T931605,C106365,new,209.0,netbanking,otp_failure,2026-08-16 09:08:15.364330,19,4,0,2.86,18,7,11,0.389,1516.68,card,0,6,1,0,1
T931606,C104665,loyal,639.0,card,card_declined,2026-08-14 10:06:50.250948,3,3,0,1.89,124,100,24,0.806,18526.68,netbanking,0,15,10,0,1
T931607,C104960,new,149.0,card,gateway_error,2026-08-18 11:16:06.427392,6,6,0,0.73,14,5,9,0.357,2144.13,card,1,5,1,0,0
T931608,C106999,high_value,8830.0,upi,otp_failure,2026-08-14 06:19:40.507239,7,3,0,5.67,96,95,1,0.99,141262.85,upi,1,0,0,1,0
T931609,C101460,loyal,4699.0,upi,bank_timeout,2026-08-18 05:32:01.652209,11,2,0,6.47,59,51,8,0.864,50606.12,upi,1,8,6,0,0
T931610,C104275,casual,389.0,card,insufficient_funds,2026-08-20 23:56:47.844650,0,3,1,12.05,24,15,9,0.625,8732.8,upi,0,4,2,0,0
T931611,C100273,loyal,3190.0,netbanking,bank_timeout,2026-08-13 10:45:26.989538,23,5,0,1.24,50,43,7,0.86,51040.12,upi,0,4,3,0,0
T931612,C105964,new,199.0,upi,network_error,2026-08-16 05:32:42.202573,3,0,0,6.45,51,32,19,0.627,1259.81,wallet,0,11,7,0,0
T931613,C102893,new,199.0,upi,insufficient_funds,2026-08-16 11:57:04.812653,12,3,0,0.05,29,12,17,0.414,2318.82,card,0,13,4,0,0
T931614,C101059,new,199.0,upi,otp_failure,2026-08-17 06:23:06.997813,3,2,0,5.61,31,16,15,0.516,1670.25,wallet,0,11,6,0,0
T931615,C102355,casual,750.0,netbanking,otp_failure,2026-08-16 00:16:24.366124,20,0,0,11.73,25,16,9,0.64,10566.44,netbanking,1,3,1,0,1
T931616,C107087,casual,649.0,card,bank_timeout,2026-08-14 04:06:28.493089,8,6,0,7.89,11,6,5,0.545,6023.43,card,1,9,4,0,0
T931617,C101055,casual,660.0,upi,gateway_error,2026-08-21 09:44:48.688242,15,3,0,2.25,179,132,47,0.737,13117.66,card,0,27,21,1,0
T931618,C100090,new,100.0,upi,gateway_error,2026-08-15 08:16:40.084327,4,3,0,3.72,56,29,27,0.518,1406.84,card,0,18,8,0,0
T931619,C105153,high_value,15560.0,netbanking,bank_timeout,2026-08-18 10:04:03.102914,15,1,0,1.93,29,26,3,0.897,342335.09,upi,0,3,2,0,0
T931620,C104087,new,149.0,netbanking,otp_failure,2026-08-14 09:00:38.957808,18,6,0,2.99,32,17,15,0.531,567.37,card,0,12,8,0,0
T931621,C104037,casual,140.0,upi,insufficient_funds,2026-08-16 08:39:37.645778,1,6,0,3.34,39,32,7,0.821,5059.96,upi,1,4,3,1,0
T931622,C100018,new,149.0,upi,otp_failure,2026-08-17 04:14:34.387022,23,0,1,7.76,125,83,42,0.664,704.43,netbanking,0,15,10,0,0
T931623,C104014,new,100.0,upi,network_error,2026-08-17 07:51:31.947408,21,3,0,4.14,12,7,5,0.583,616.66,upi,1,4,2,0,1
T931624,C104297,casual,299.0,upi,network_error,2026-08-18 11:21:32.640422,4,6,1,0.64,33,26,7,0.788,4902.55,upi,1,7,6,0,1
T931625,C102802,casual,319.0,upi,bank_timeout,2026-08-12 11:57:07.410780,20,4,1,0.05,98,70,28,0.714,10482.88,card,0,12,9,0,0
T931626,C106873,casual,100.0,upi,network_error,2026-08-20 04:26:50.103969,20,3,0,7.55,22,14,8,0.636,1298.85,netbanking,0,1,0,0,0
T931627,C100042,new,100.0,card,insufficient_funds,2026-08-18 05:37:51.708791,8,2,0,6.37,48,30,18,0.625,120.02,upi,0,16,9,0,1
T931628,C107960,casual,149.0,upi,otp_failure,2026-08-18 07:05:06.458602,22,6,0,4.91,19,12,7,0.632,2239.84,netbanking,0,6,3,0,1
T931629,C103121,new,199.0,upi,network_error,2026-08-18 09:27:20.523042,19,5,1,2.54,179,119,60,0.665,1699.9,wallet,0,15,8,0,0
T931630,C100800,casual,210.0,card,network_error,2026-08-20 08:36:32.638132,10,4,0,3.39,1,0,1,0.0,6359.47,upi,0,1,0,0,0
T931631,C103305,casual,130.0,card,network_error,2026-08-17 11:52:59.136664,21,2,0,0.12,25,18,7,0.72,2560.37,card,1,1,0,0,1
T931632,C103325,casual,750.0,upi,network_error,2026-08-19 04:31:39.541817,4,1,1,7.47,25,17,8,0.68,10485.77,card,0,2,1,0,0
T931633,C101759,new,100.0,upi,otp_failure,2026-08-20 17:50:26.268655,7,4,0,18.16,43,18,25,0.419,1317.24,card,0,16,8,0,0
T931634,C105463,new,229.0,upi,otp_failure,2026-08-12 06:45:20.421263,15,2,0,5.24,26,12,14,0.462,1258.53,netbanking,0,2,0,0,0
T931635,C105761,new,149.0,upi,bank_timeout,2026-08-14 10:03:47.899042,23,3,0,1.94,29,18,11,0.621,298.21,card,0,10,7,0,1
T931636,C107199,new,100.0,card,otp_failure,2026-08-12 06:14:31.771963,4,3,0,5.76,18,9,9,0.5,1933.04,upi,0,6,2,0,0
T931637,C106733,high_value,5540.0,upi,network_error,2026-08-14 11:33:08.368569,7,4,1,0.45,24,20,4,0.833,105244.8,upi,1,2,1,0,1
T931638,C107033,casual,309.0,upi,bank_timeout,2026-08-17 10:15:22.620956,17,1,1,1.74,28,26,2,0.929,2473.16,upi,1,0,0,1,0
T931639,C104114,new,149.0,upi,otp_failure,2026-08-13 09:19:32.007924,3,4,0,2.67,20,10,10,0.5,1577.07,card,0,12,7,0,0
T931640,C101544,casual,679.0,wallet,insufficient_funds,2026-08-19 02:05:13.030079,2,6,0,9.91,20,10,10,0.5,9321.25,netbanking,0,6,3,0,0
T931641,C103816,casual,639.0,card,bank_timeout,2026-08-17 04:38:28.922542,18,2,0,7.36,14,10,4,0.714,11274.86,upi,0,1,0,0,0
T931642,C100360,new,130.0,upi,otp_failure,2026-08-13 20:48:17.075142,13,2,0,15.2,76,43,33,0.566,2800.7,upi,1,25,14,0,1
T931643,C107453,new,199.0,upi,insufficient_funds,2026-08-14 09:56:47.205884,21,2,1,2.05,66,43,23,0.652,2920.14,upi,1,13,6,0,1
T931644,C104846,loyal,1209.0,upi,network_error,2026-08-12 10:55:41.182565,6,1,1,1.07,68,58,10,0.853,25555.14,upi,1,7,5,0,0
T931645,C107105,new,149.0,upi,bank_timeout,2026-08-18 11:47:36.298874,21,2,1,0.21,16,7,9,0.438,2383.55,upi,1,5,3,0,0
T931646,C101323,new,149.0,upi,network_error,2026-08-12 10:36:51.937392,10,2,1,1.39,61,35,26,0.574,292.56,upi,1,19,12,0,0
T931647,C101153,new,100.0,netbanking,bank_timeout,2026-08-21 08:56:33.706542,23,5,0,3.06,54,22,32,0.407,831.1,upi,0,27,7,0,0
T931648,C100096,casual,849.0,netbanking,bank_timeout,2026-08-16 08:19:47.353155,4,4,1,3.67,10,8,2,0.8,8774.18,upi,0,5,4,0,0
T931649,C103998,new,100.0,wallet,otp_failure,2026-08-20 07:34:03.390086,20,0,0,4.43,50,27,23,0.54,1115.57,card,0,10,5,0,1
T931650,C105970,loyal,2099.0,upi,otp_failure,2026-08-16 00:18:36.668857,5,2,0,11.69,29,23,6,0.793,58091.14,card,0,6,4,0,0
T931651,C107216,high_value,13120.0,card,card_declined,2026-08-19 00:02:00.261373,10,5,0,11.97,19,14,5,0.737,262461.38,upi,0,0,0,0,0
T931652,C103223,new,149.0,card,bank_timeout,2026-08-12 00:12:32.485042,18,3,0,11.79,41,18,23,0.439,2581.49,netbanking,0,11,3,0,0
T931653,C104532,new,150.0,upi,otp_failure,2026-08-15 06:31:31.457255,23,2,0,5.47,21,10,11,0.476,2331.89,upi,1,8,4,0,1
T931654,C101745,new,100.0,card,otp_failure,2026-08-16 06:03:50.723492,5,3,0,5.94,176,88,88,0.5,2620.41,card,1,25,13,0,0
T931655,C102053,new,110.0,card,otp_failure,2026-08-13 03:46:21.950524,14,6,0,8.23,60,36,24,0.6,2932.73,card,1,18,11,0,0
T931656,C103832,new,100.0,upi,bank_timeout,2026-08-16 04:07:42.851152,9,3,1,7.87,31,13,18,0.419,2587.75,netbanking,0,14,6,0,0
T931657,C107520,casual,220.0,upi,insufficient_funds,2026-08-21 09:02:13.608661,9,5,0,2.96,12,6,6,0.5,3275.29,wallet,0,2,0,0,0
T931658,C102168,casual,550.0,card,card_declined,2026-08-17 10:35:22.743329,6,3,1,1.41,140,91,49,0.65,13860.04,upi,0,22,14,0,0
T931659,C100063,casual,349.0,upi,otp_failure,2026-08-17 02:50:58.528337,7,2,0,9.15,43,33,10,0.767,9223.26,card,0,9,5,0,1
T931660,C103924,loyal,2950.0,upi,bank_timeout,2026-08-16 08:19:40.604293,18,4,0,3.67,28,23,5,0.821,26546.35,upi,1,0,0,0,1
T931661,C104129,casual,249.0,netbanking,gateway_error,2026-08-21 11:24:57.442622,5,1,0,0.58,25,17,8,0.68,5888.56,card,0,8,5,0,1
T931662,C100791,new,100.0,upi,otp_failure,2026-08-13 07:24:51.869527,6,3,0,4.59,29,16,13,0.552,2156.2,upi,1,9,3,0,0
T931663,C102817,new,199.0,upi,otp_failure,2026-08-18 09:31:39.451598,5,0,0,2.47,111,52,59,0.468,1129.7,card,0,20,8,0,0
T931664,C101661,new,249.0,upi,insufficient_funds,2026-08-17 10:42:04.823167,0,4,0,1.3,39,19,20,0.487,2000.01,upi,1,3,1,0,0
T931665,C104724,casual,100.0,wallet,network_error,2026-08-16 11:39:37.513177,3,4,1,0.34,26,17,9,0.654,1033.58,card,0,5,2,0,0
T931666,C106968,loyal,789.0,upi,network_error,2026-08-15 10:52:11.914416,4,3,0,1.13,82,61,21,0.744,14860.23,upi,1,12,9,0,1
T931667,C105426,new,100.0,wallet,network_error,2026-08-19 08:52:57.123152,10,3,1,3.12,33,16,17,0.485,2044.26,upi,0,9,3,0,0
T931668,C106110,casual,209.0,upi,network_error,2026-08-20 09:24:59.966002,14,6,0,2.58,33,28,5,0.848,1694.99,upi,1,3,2,0,1
T931669,C106185,new,199.0,card,insufficient_funds,2026-08-21 06:56:11.867509,23,6,0,5.06,76,41,35,0.539,646.87,upi,0,27,12,0,0
T931670,C100030,casual,100.0,upi,bank_timeout,2026-08-14 07:14:27.242793,2,3,0,4.76,25,15,10,0.6,1913.61,upi,1,5,3,0,0
T931671,C103899,casual,210.0,wallet,otp_failure,2026-08-17 06:59:18.812114,9,0,0,29.01,52,38,14,0.731,7549.75,netbanking,0,8,5,0,0
T931672,C102250,loyal,699.0,card,insufficient_funds,2026-08-17 11:35:41.770206,3,5,0,0.41,15,13,2,0.867,23318.82,netbanking,0,1,0,0,0
T931673,C105632,new,100.0,upi,bank_timeout,2026-08-17 11:09:43.297607,22,3,0,0.84,26,12,14,0.462,849.97,card,0,8,4,0,1
T931674,C106501,new,100.0,upi,insufficient_funds,2026-08-21 02:00:34.439246,13,6,0,9.99,38,16,22,0.421,1060.02,card,0,13,8,0,0
T931675,C101631,new,100.0,upi,insufficient_funds,2026-08-20 03:04:43.025394,11,4,1,8.92,57,24,33,0.421,1609.35,upi,1,18,6,0,0
T931676,C107419,high_value,5309.0,upi,bank_timeout,2026-08-20 10:08:06.310024,18,4,0,1.86,132,130,2,0.985,94680.13,upi,1,2,1,0,1
T931677,C107191,new,140.0,upi,gateway_error,2026-08-16 17:04:32.015250,20,4,0,18.92,179,101,78,0.564,2608.83,netbanking,0,19,13,0,1
T931678,C106372,new,100.0,upi,insufficient_funds,2026-08-18 11:00:27.724211,15,5,0,0.99,56,36,20,0.643,1887.98,card,0,11,6,0,0
T931679,C107224,new,100.0,wallet,network_error,2026-08-21 07:40:52.688983,7,3,0,4.32,58,26,32,0.448,444.69,netbanking,0,16,3,0,1
T931680,C100105,new,269.0,netbanking,insufficient_funds,2026-08-17 09:37:16.110863,5,5,0,2.38,101,65,36,0.644,2961.53,netbanking,1,28,23,0,0
T931681,C102192,new,149.0,card,bank_timeout,2026-08-13 11:32:01.569714,2,6,0,0.47,32,14,18,0.438,1048.92,netbanking,0,11,5,0,1
T931682,C100691,new,199.0,upi,otp_failure,2026-08-18 19:55:02.575809,20,4,0,16.08,47,24,23,0.511,1158.27,card,0,12,7,0,0
T931683,C107977,casual,809.0,upi,network_error,2026-08-17 06:08:42.114266,12,0,0,5.85,148,80,68,0.541,11333.8,upi,1,20,10,0,0
T931684,C103064,casual,229.0,card,bank_timeout,2026-08-17 09:35:56.544109,23,5,0,2.4,45,33,12,0.733,1412.97,netbanking,0,5,3,0,1
T931685,C107394,loyal,819.0,upi,bank_timeout,2026-08-20 06:49:58.136897,9,0,1,5.17,28,21,7,0.75,26518.22,netbanking,0,2,1,0,1
T931686,C104599,casual,1009.0,upi,bank_timeout,2026-08-17 02:33:03.709460,6,6,0,9.45,34,25,9,0.735,13602.46,card,0,4,3,0,0
T931687,C106903,casual,319.0,upi,insufficient_funds,2026-08-21 10:59:37.520710,11,1,0,1.01,23,15,8,0.652,8278.78,card,0,3,1,1,0
T931688,C101921,new,110.0,upi,insufficient_funds,2026-08-13 08:25:01.860496,13,0,0,3.58,60,38,22,0.633,2325.94,card,0,11,7,0,0
T931689,C100859,casual,489.0,upi,bank_timeout,2026-08-15 09:32:58.233727,6,6,0,2.45,45,27,18,0.6,10506.54,card,0,11,6,0,0
T931690,C100957,new,199.0,upi,gateway_error,2026-08-17 10:10:47.844263,11,3,1,1.82,19,9,10,0.474,668.64,upi,1,8,3,0,0
T931691,C105952,loyal,929.0,upi,insufficient_funds,2026-08-15 06:56:06.967321,1,0,0,5.06,6,5,1,0.833,19881.56,wallet,0,0,0,0,0
T931692,C103322,casual,619.0,upi,network_error,2026-08-15 04:19:43.867686,7,0,0,7.67,118,89,29,0.754,6247.35,upi,1,13,12,0,0
T931693,C102124,new,100.0,netbanking,network_error,2026-08-15 09:06:09.700817,14,3,0,2.9,61,35,26,0.574,1215.84,wallet,0,16,7,0,0
T931694,C105765,casual,420.0,upi,bank_timeout,2026-08-21 11:34:55.228298,16,4,0,0.42,70,52,18,0.743,13450.95,netbanking,0,9,7,0,0
T931695,C102053,new,110.0,upi,insufficient_funds,2026-08-18 07:32:20.274829,20,5,1,4.46,60,36,24,0.6,2932.73,card,0,18,11,0,0
T931696,C106933,casual,750.0,upi,gateway_error,2026-08-20 05:29:04.691980,13,0,0,6.52,20,14,6,0.7,11974.12,upi,1,3,1,0,0
T931697,C100635,new,149.0,upi,network_error,2026-08-13 10:30:27.685447,17,1,0,25.49,34,15,19,0.441,756.86,upi,1,17,8,0,0
T931698,C102492,loyal,1029.0,upi,bank_timeout,2026-08-17 07:31:07.184835,16,1,0,4.48,92,78,14,0.848,31744.43,upi,1,4,3,0,1
T931699,C102229,casual,580.0,netbanking,otp_failure,2026-08-13 04:51:50.496554,19,4,0,7.14,126,64,62,0.508,9907.57,upi,0,25,12,0,1
T931700,C107316,casual,589.0,wallet,network_error,2026-08-19 11:19:46.650548,12,4,1,0.67,23,14,9,0.609,14166.6,upi,0,6,4,0,1
T931701,C103586,new,199.0,upi,network_error,2026-08-17 08:54:47.143252,19,0,0,3.09,33,18,15,0.545,2425.04,card,0,8,3,0,0
T931702,C104898,casual,540.0,upi,network_error,2026-08-15 05:00:39.643613,16,0,0,6.99,136,90,46,0.662,12450.87,card,0,16,9,0,0
T931703,C106969,casual,130.0,upi,otp_failure,2026-08-19 03:58:25.141940,19,6,0,8.03,90,57,33,0.633,3382.37,card,0,14,8,0,0
T931704,C105813,new,100.0,upi,network_error,2026-08-12 11:49:50.866013,21,3,0,0.17,41,21,20,0.512,689.4,card,0,10,4,0,1
T931705,C103132,new,100.0,upi,otp_failure,2026-08-14 07:30:35.885145,16,2,0,4.49,52,30,22,0.577,1899.67,card,0,9,4,0,0
T931706,C103325,casual,1310.0,card,card_declined,2026-08-19 04:24:56.233323,12,2,0,7.58,25,17,8,0.68,10485.77,card,1,2,1,0,0
T931707,C107197,new,149.0,netbanking,bank_timeout,2026-08-15 01:10:18.637775,17,2,1,10.83,38,17,21,0.447,1120.52,upi,0,8,3,0,0
T931708,C105827,casual,150.0,card,insufficient_funds,2026-08-14 08:54:44.828098,16,6,0,3.09,40,22,18,0.55,5859.76,upi,0,11,5,0,0
T931709,C100724,new,299.0,netbanking,insufficient_funds,2026-08-12 20:03:45.465601,23,1,0,15.94,141,74,67,0.525,2805.25,upi,0,18,12,0,0
T931710,C105924,new,199.0,upi,bank_timeout,2026-08-17 21:13:12.435164,17,0,1,14.78,30,14,16,0.467,1220.39,netbanking,0,7,3,0,0
T931711,C101421,casual,100.0,upi,bank_timeout,2026-08-15 06:44:27.021536,14,6,0,5.26,42,27,15,0.643,3063.2,card,0,10,7,0,1
T931712,C106436,new,100.0,card,payment_link_expired,2026-08-14 09:23:10.155129,7,2,0,2.61,40,18,22,0.45,76.23,upi,0,8,4,1,0
T931713,C104492,casual,240.0,wallet,insufficient_funds,2026-08-21 09:43:33.152813,20,1,1,2.27,29,19,10,0.655,9292.3,upi,0,6,3,0,0
T931714,C105443,casual,130.0,netbanking,otp_failure,2026-08-19 08:29:11.096810,13,2,0,3.51,72,60,12,0.833,3043.98,upi,0,9,7,0,1
T931715,C104913,casual,429.0,upi,insufficient_funds,2026-08-20 07:31:40.948085,9,3,0,4.47,49,27,22,0.551,10634.28,card,0,24,20,0,0
T931716,C102530,casual,170.0,card,insufficient_funds,2026-08-17 06:30:45.831208,8,6,1,5.49,117,74,43,0.632,5964.98,upi,0,13,6,0,0
T931717,C107191,new,150.0,card,insufficient_funds,2026-08-18 11:14:12.972796,20,4,1,0.76,179,101,78,0.564,2608.83,netbanking,0,19,13,0,0
T931718,C107770,casual,100.0,upi,otp_failure,2026-08-14 21:41:12.197593,2,0,0,14.31,15,9,6,0.6,2906.9,upi,1,3,2,0,0
T931719,C105309,loyal,2569.0,upi,network_error,2026-08-19 03:07:13.222537,13,6,0,8.88,58,44,14,0.759,49311.34,upi,1,7,6,0,0
T931720,C101715,new,149.0,upi,otp_failure,2026-08-18 11:05:24.139556,2,6,0,0.91,131,70,61,0.534,342.43,card,0,20,8,0,1
T931721,C102689,casual,1179.0,netbanking,network_error,2026-08-15 10:12:14.339449,22,5,1,1.8,110,78,32,0.709,9746.45,upi,0,21,15,0,1
T931722,C100158,casual,650.0,upi,bank_timeout,2026-08-13 10:19:04.407966,11,3,0,1.68,26,15,11,0.577,14363.02,card,0,7,4,0,0
T931723,C103484,casual,409.0,netbanking,gateway_error,2026-08-19 14:58:07.994905,17,3,0,21.03,21,12,9,0.571,3738.33,upi,0,6,3,0,0
T931724,C106653,new,199.0,upi,otp_failure,2026-08-15 05:02:34.834786,11,2,0,30.96,33,17,16,0.515,1040.22,card,0,5,3,0,0
T931725,C105195,new,170.0,card,network_error,2026-08-15 06:27:36.433999,4,1,0,5.54,33,22,11,0.667,1566.36,card,1,12,7,0,1
T931726,C102191,new,149.0,upi,bank_timeout,2026-08-19 13:18:54.372402,18,4,0,46.68,20,9,11,0.45,1742.24,upi,1,2,1,0,0
T931727,C100087,loyal,1669.0,upi,insufficient_funds,2026-08-20 11:07:07.651580,6,0,0,0.88,46,41,5,0.891,47074.61,upi,1,4,3,0,1
T931728,C102294,new,199.0,upi,otp_failure,2026-08-16 06:57:21.584912,22,3,1,5.04,80,32,48,0.4,1508.8,wallet,0,25,12,0,0
T931729,C100520,new,100.0,card,otp_failure,2026-08-21 03:47:41.229105,7,4,0,8.21,14,6,8,0.429,218.57,card,1,2,1,0,0
T931730,C105915,casual,100.0,card,bank_timeout,2026-08-17 09:32:48.688621,13,4,0,2.45,1,0,1,0.0,2265.22,wallet,0,0,0,0,0
T931731,C107455,new,100.0,card,bank_timeout,2026-08-15 09:06:01.548017,3,6,0,2.9,10,4,6,0.4,178.05,card,1,3,1,0,1
T931732,C101811,new,100.0,upi,otp_failure,2026-08-16 05:20:26.168846,7,3,0,30.66,21,10,11,0.476,621.6,card,0,5,2,0,0
T931733,C102515,casual,699.0,upi,network_error,2026-08-15 10:31:26.037709,9,0,0,1.48,33,20,13,0.606,5200.61,upi,1,6,2,0,1
T931734,C104993,casual,279.0,card,payment_link_expired,2026-08-18 09:52:09.021815,14,0,0,2.13,17,10,7,0.588,4335.26,card,1,4,2,0,0
T931735,C100849,loyal,1340.0,upi,network_error,2026-08-12 06:45:42.813458,19,1,0,5.24,54,39,15,0.722,49600.25,upi,1,8,5,0,1
T931736,C105635,new,149.0,upi,network_error,2026-08-20 08:34:16.746707,21,0,0,3.43,19,11,8,0.579,733.1,card,0,7,4,0,0
T931737,C104080,new,100.0,card,insufficient_funds,2026-08-16 10:14:12.804246,14,3,0,1.76,116,57,59,0.491,660.41,upi,0,33,11,0,0
T931738,C107847,casual,430.0,upi,bank_timeout,2026-08-14 03:06:04.010280,7,3,0,8.9,41,26,15,0.634,12077.75,upi,1,10,6,0,1
T931739,C100774,new,100.0,wallet,bank_timeout,2026-08-13 10:25:53.102310,8,0,0,1.57,69,40,29,0.58,1407.67,card,0,12,5,0,1
T931740,C100593,new,100.0,upi,gateway_error,2026-08-13 09:34:36.035850,3,2,0,2.42,30,20,10,0.667,1132.47,upi,1,6,3,0,0
T931741,C101040,new,100.0,upi,otp_failure,2026-08-18 09:44:29.587553,18,1,0,2.26,21,14,7,0.667,956.98,upi,1,2,1,0,0
T931742,C103936,new,100.0,upi,bank_timeout,2026-08-19 22:13:18.802091,2,2,0,13.78,78,36,42,0.462,1353.21,netbanking,0,24,9,0,0
T931743,C104659,casual,100.0,upi,insufficient_funds,2026-08-17 02:56:39.135575,13,6,1,9.06,49,31,18,0.633,1784.75,wallet,0,13,8,0,0
T931744,C103338,new,100.0,netbanking,gateway_error,2026-08-16 00:35:26.167565,22,3,0,11.41,128,76,52,0.594,1977.59,upi,0,24,12,0,0
T931745,C104761,new,399.0,upi,network_error,2026-08-14 07:27:47.252857,18,1,0,4.54,42,18,24,0.429,2739.6,wallet,0,14,7,0,0
T931746,C106576,loyal,1200.0,upi,network_error,2026-08-18 09:59:39.096117,18,4,0,2.01,1,0,1,0.0,31120.04,netbanking,0,1,0,0,0
T931747,C107017,casual,830.0,upi,network_error,2026-08-14 23:25:13.941658,14,2,0,12.58,87,61,26,0.701,9167.09,netbanking,0,10,7,1,0
T931748,C101216,casual,370.0,upi,network_error,2026-08-19 11:10:57.498294,0,0,0,0.82,57,30,27,0.526,13065.06,netbanking,0,18,11,1,0
T931749,C103228,new,149.0,upi,gateway_error,2026-08-13 11:48:24.657626,20,6,0,0.19,22,14,8,0.636,201.3,upi,1,6,3,0,1
T931750,C100773,casual,179.0,upi,otp_failure,2026-08-13 22:54:55.631310,11,3,0,13.08,71,42,29,0.592,1885.87,wallet,0,20,9,0,0
T931751,C102639,casual,100.0,upi,bank_timeout,2026-08-18 06:38:13.074970,20,4,1,5.36,127,85,42,0.669,1195.81,upi,1,19,10,1,0
T931752,C105400,loyal,860.0,upi,network_error,2026-08-15 00:54:15.051178,21,4,0,11.1,34,27,7,0.794,32678.1,card,0,3,2,0,1
T931753,C103827,new,349.0,upi,bank_timeout,2026-08-20 11:10:09.085849,19,4,1,0.83,70,33,37,0.471,2016.31,netbanking,0,28,14,0,1
T931754,C100616,new,100.0,card,insufficient_funds,2026-08-12 06:20:16.613636,10,3,0,5.66,8,4,4,0.5,2274.46,netbanking,0,1,0,0,0
T931755,C101380,new,199.0,upi,bank_timeout,2026-08-18 08:30:03.888109,20,2,0,27.5,88,55,33,0.625,168.12,upi,1,14,8,0,0
T931756,C104954,casual,460.0,upi,network_error,2026-08-16 08:26:42.159007,12,4,0,3.55,21,15,6,0.714,13446.0,netbanking,0,2,1,0,1
T931757,C101371,high_value,2100.0,upi,bank_timeout,2026-08-19 10:13:27.519006,19,1,1,1.78,19,18,1,0.947,75430.56,card,0,0,0,1,0
T931758,C105848,casual,329.0,card,card_declined,2026-08-18 08:20:08.456478,22,6,0,3.66,108,75,33,0.694,3981.0,upi,0,21,13,0,1
T931759,C106531,new,199.0,upi,network_error,2026-08-18 06:19:45.157104,8,0,0,5.67,41,21,20,0.512,257.79,netbanking,0,11,5,0,0
T931760,C102419,loyal,6949.0,card,payment_link_expired,2026-08-17 13:10:16.395887,18,5,1,22.83,13,9,4,0.692,54837.38,card,1,4,2,0,0
T931761,C106766,new,199.0,upi,network_error,2026-08-12 09:19:41.795428,9,3,0,2.67,119,59,60,0.496,358.68,netbanking,0,28,13,0,0
T931762,C101874,new,259.0,card,insufficient_funds,2026-08-15 10:23:34.617284,10,5,0,1.61,28,14,14,0.5,2424.12,card,1,8,3,0,1
T931763,C106838,new,100.0,card,payment_link_expired,2026-08-14 10:36:41.897570,17,5,0,1.39,7,2,5,0.286,1200.86,netbanking,0,1,0,0,1
T931764,C104469,casual,640.0,upi,otp_failure,2026-08-20 00:33:30.579901,15,6,0,11.44,74,56,18,0.757,12202.33,upi,1,10,6,0,0
T931765,C100815,new,149.0,wallet,network_error,2026-08-21 11:25:54.218485,13,1,0,0.57,75,38,37,0.507,409.75,netbanking,0,26,15,0,1
T931766,C107196,new,100.0,upi,otp_failure,2026-08-20 10:23:48.927032,6,5,0,1.6,46,24,22,0.522,543.87,card,0,14,8,0,0
T931767,C103075,casual,200.0,netbanking,gateway_error,2026-08-19 04:01:18.605655,13,4,1,7.98,24,18,6,0.75,2023.94,upi,0,4,2,0,1
