customer_id,segment,tenure_days,total_transactions,successful_transactions,failed_transactions,success_rate,lifetime_value,preferred_method,prior_recovery_attempts,prior_recovery_successes,opted_out
C105028,new,632,21,13,8,0.619,2985.5,upi,7,3,0
C105029,new,210,11,6,5,0.545,1912.55,upi,2,0,0
C105030,casual,286,35,25,10,0.714,5313.49,upi,11,7,0
C105031,high_value,753,37,36,1,0.973,327798.19,upi,0,0,0
C105032,casual,324,27,21,6,0.778,3110.73,upi,3,2,0
C105033,high_value,132,6,4,2,0.667,377525.5,netbanking,1,0,0
C105034,casual,19,1,0,1,0.0,5764.93,card,1,0,0
C105035,casual,204,34,23,11,0.676,10590.67,card,3,2,0
C105036,high_value,823,41,37,4,0.902,268857.87,upi,1,0,0
C105037,casual,494,70,54,16,0.771,2342.22,wallet,5,4,0
C105038,casual,895,68,39,29,0.574,11102.68,wallet,15,9,0
C105039,new,194,9,3,6,0.333,935.46,card,4,1,0
C105040,new,316,11,5,6,0.455,1143.54,upi,5,2,0
C105041,new,147,12,6,6,0.5,289.57,upi,4,2,1
C105042,casual,359,29,22,7,0.759,12341.18,card,12,9,0
C105043,loyal,507,42,41,1,0.976,53013.6,netbanking,1,0,0
C105044,casual,727,38,26,12,0.684,2879.74,wallet,9,5,0
C105045,new,331,36,22,14,0.611,2437.84,upi,4,2,0
C105046,casual,694,38,29,9,0.763,13571.99,upi,8,6,0
C105047,casual,563,22,16,6,0.727,2362.12,upi,4,2,0
C105048,high_value,263,37,34,3,0.919,399099.77,upi,2,1,0
C105049,casual,821,28,19,9,0.679,1063.7,card,5,3,1
C105050,new,391,21,9,12,0.429,2527.22,card,8,2,0
C105051,casual,136,6,3,3,0.5,8816.07,netbanking,2,1,0
C105052,high_value,866,43,41,2,0.953,385049.26,upi,1,0,0
C105053,loyal,822,29,24,5,0.828,26905.0,upi,0,0,0
C105054,loyal,45,2,1,1,0.5,28042.4,card,0,0,0
C105055,high_value,812,30,29,1,0.967,344132.25,netbanking,2,1,0
C105056,loyal,852,71,59,12,0.831,45534.3,netbanking,6,5,0
C105057,high_value,746,74,63,11,0.851,260181.45,netbanking,5,3,1
C105058,new,230,10,5,5,0.5,1933.15,upi,3,0,0
C105059,loyal,568,71,65,6,0.915,44131.91,upi,4,3,0
C105060,loyal,484,69,53,16,0.768,12392.08,card,14,11,0
C105061,high_value,558,55,52,3,0.945,91224.18,wallet,0,0,0
C105062,casual,555,50,35,15,0.7,3537.6,upi,6,4,0
C105063,loyal,575,82,65,17,0.793,18839.35,upi,10,8,1
C105064,new,463,20,10,10,0.5,2528.72,upi,2,1,0
C105065,loyal,621,32,23,9,0.719,29725.49,card,5,3,1
C105066,casual,474,47,34,13,0.723,7851.94,card,7,5,0
C105067,casual,15,1,0,1,0.0,2251.55,upi,2,1,0
C105068,loyal,32,1,0,1,0.0,53529.65,upi,0,0,0
C105069,casual,862,31,22,9,0.71,1143.69,card,7,3,0
C105070,new,818,102,51,51,0.5,249.89,upi,24,10,0
C105071,casual,527,26,21,5,0.808,12369.53,upi,4,2,0
C105072,loyal,157,12,9,3,0.75,16529.85,card,1,0,0
C105073,loyal,703,54,43,11,0.796,49667.89,upi,8,5,0
C105074,loyal,129,6,4,2,0.667,27520.88,upi,0,0,0
C105075,new,340,11,7,4,0.636,2328.29,upi,2,1,0
C105076,loyal,297,15,14,1,0.933,12517.77,upi,1,0,0
C105077,loyal,12,1,0,1,0.0,27063.1,upi,0,0,0
C105078,new,726,29,14,15,0.483,1443.82,upi,10,4,0
C105079,casual,459,19,13,6,0.684,9759.86,upi,4,2,0
C105080,casual,285,11,7,4,0.636,12707.08,card,3,1,0
C105081,casual,456,19,13,6,0.684,4422.56,netbanking,2,1,0
C105082,new,1,1,0,1,0.0,1976.67,upi,1,0,0
C105083,new,393,13,7,6,0.538,455.31,card,4,1,0
C105084,new,468,17,8,9,0.471,2385.5,upi,2,1,0
C105085,new,306,15,8,7,0.533,2799.66,netbanking,7,4,0
C105086,casual,747,33,20,13,0.606,1661.91,upi,5,2,0
C105087,loyal,225,8,6,2,0.75,13992.9,upi,1,0,0
C105088,casual,124,15,8,7,0.533,12025.57,upi,7,4,0
C105089,casual,475,79,54,25,0.684,13323.22,upi,10,6,0
C105090,loyal,798,27,21,6,0.778,42410.89,upi,1,0,0
C105091,casual,338,18,14,4,0.778,7456.62,upi,1,0,0
C105092,new,42,1,0,1,0.0,2307.2,card,1,0,0
C105093,new,872,51,28,23,0.549,899.13,upi,19,10,0
C105094,new,400,23,12,11,0.522,2975.26,upi,9,5,0
C105095,casual,156,31,17,14,0.548,12871.91,netbanking,10,5,0
C105096,casual,554,46,25,21,0.543,13419.86,upi,12,6,0
C105097,casual,288,41,28,13,0.683,12968.36,upi,5,3,0
C105098,casual,844,56,41,15,0.732,14060.4,card,11,8,0
C105099,high_value,265,53,48,5,0.906,72573.14,upi,4,3,0
C105100,casual,495,19,12,7,0.632,13720.79,netbanking,3,1,0
C105101,casual,489,40,28,12,0.7,4480.44,upi,10,6,0
C105102,casual,218,9,6,3,0.667,6028.42,upi,3,1,0
C105103,loyal,449,74,68,6,0.919,28528.52,netbanking,4,3,0
C105104,loyal,99,19,17,2,0.895,21621.69,netbanking,1,0,0
C105105,loyal,579,38,30,8,0.789,31921.29,card,3,2,0
C105106,new,682,28,15,13,0.536,1516.56,upi,10,6,0
C105107,casual,855,34,25,9,0.735,3081.3,card,2,1,0
C105108,loyal,293,16,14,2,0.875,27975.94,wallet,2,1,0
C105109,casual,257,12,10,2,0.833,5874.05,upi,3,2,0
C105110,high_value,494,22,20,2,0.909,286134.64,wallet,2,1,0
C105111,casual,623,29,23,6,0.793,9130.97,card,1,0,0
C105112,casual,893,38,23,15,0.605,11025.53,netbanking,8,6,0
C105113,casual,23,4,2,2,0.5,11975.21,upi,0,0,0
C105114,casual,215,14,7,7,0.5,10338.09,netbanking,4,2,0
C105115,loyal,236,9,7,2,0.778,22062.22,netbanking,2,1,0
C105116,new,230,15,9,6,0.6,1506.36,card,5,2,0
C105117,casual,417,52,26,26,0.5,7532.05,wallet,16,7,0
C105118,loyal,785,37,32,5,0.865,13702.51,card,2,1,0
C105119,loyal,28,2,1,1,0.5,54724.08,card,0,0,1
C105120,loyal,734,43,38,5,0.884,14571.77,card,2,1,0
C105121,high_value,556,32,26,6,0.812,391754.91,netbanking,2,1,0
C105122,loyal,554,25,23,2,0.92,11587.29,card,4,3,0
C105123,casual,610,21,15,6,0.714,11215.5,card,4,2,0
C105124,loyal,104,4,3,1,0.75,24378.73,card,0,0,0
C105125,high_value,672,23,21,2,0.913,366650.89,netbanking,3,2,0
C105126,casual,224,44,33,11,0.75,12536.45,upi,13,8,0
C105127,loyal,465,19,18,1,0.947,11250.55,card,1,0,0
C105128,casual,609,40,28,12,0.7,1307.31,card,9,5,0
C105129,loyal,543,23,20,3,0.87,40159.55,netbanking,5,4,0
C105130,new,291,41,26,15,0.634,448.77,upi,11,8,0
C105131,loyal,357,19,16,3,0.842,10707.93,card,2,1,0
C105132,casual,429,85,53,32,0.624,14548.67,upi,24,11,0
C105133,casual,38,1,0,1,0.0,9860.08,card,0,0,0
C105134,new,653,65,43,22,0.662,32.5,card,11,7,0
C105135,loyal,90,11,10,1,0.909,34525.99,card,1,0,0
C105136,casual,413,68,52,16,0.765,3205.52,card,8,6,0
C105137,loyal,589,53,35,18,0.66,50259.11,upi,15,7,1
C105138,casual,73,2,1,1,0.5,1401.55,card,1,0,0
C105139,new,896,30,15,15,0.5,1112.75,netbanking,8,5,0
C105140,casual,340,48,34,14,0.708,4332.4,card,4,2,0
C105141,high_value,15,1,0,1,0.0,393305.56,upi,0,0,0
C105142,new,593,31,14,17,0.452,234.33,upi,14,3,0
C105143,loyal,502,38,37,1,0.974,45994.46,card,1,0,0
C105144,new,576,20,10,10,0.5,1434.08,upi,9,3,1
C105145,loyal,676,61,48,13,0.787,50824.49,card,12,8,0
C105146,new,428,47,29,18,0.617,642.73,netbanking,9,5,0
C105147,casual,744,74,58,16,0.784,12974.13,netbanking,9,7,0
C105148,casual,333,41,31,10,0.756,14305.14,upi,9,5,1
C105149,new,491,28,13,15,0.464,639.32,upi,10,4,0
C105150,casual,143,17,12,5,0.706,4398.43,card,6,4,0
C105151,casual,558,55,35,20,0.636,14491.35,netbanking,12,7,0
C105152,casual,236,16,10,6,0.625,7077.78,upi,0,0,0
C105153,high_value,627,29,26,3,0.897,342335.09,upi,3,2,0
C105154,casual,721,27,17,10,0.63,12794.01,card,10,7,0
C105155,high_value,773,128,126,2,0.984,158798.4,upi,1,0,0
C105156,casual,836,41,27,14,0.659,3502.99,upi,11,7,0
C105157,new,110,15,7,8,0.467,1099.59,wallet,6,2,0
C105158,new,125,4,1,3,0.25,1775.71,upi,1,0,1
C105159,casual,833,75,60,15,0.8,7959.2,upi,8,5,0
C105160,casual,343,13,8,5,0.615,11315.16,upi,4,2,0
C105161,loyal,24,1,0,1,0.0,37440.45,upi,0,0,0
C105162,loyal,259,19,17,2,0.895,50275.74,upi,0,0,0
C105163,casual,752,57,39,18,0.684,2455.13,upi,3,2,1
C105164,casual,320,26,18,8,0.692,7147.32,upi,3,2,0
C105165,casual,69,4,2,2,0.5,1224.88,card,1,0,0
C105166,loyal,650,40,36,4,0.9,16040.36,upi,1,0,0
C105167,new,175,8,4,4,0.5,994.52,card,4,2,0
C105168,new,318,19,9,10,0.474,2704.54,wallet,7,3,0
C105169,casual,4,1,0,1,0.0,6322.17,wallet,0,0,1
C105170,new,542,33,13,20,0.394,820.4,upi,11,4,0
C105171,loyal,401,33,28,5,0.848,43539.43,upi,1,0,0
C105172,new,780,60,36,24,0.6,2110.41,card,18,10,0
C105173,new,301,13,7,6,0.538,1443.99,upi,6,3,0
C105174,high_value,184,23,22,1,0.957,150981.56,card,1,0,0
C105175,high_value,150,12,10,2,0.833,155633.66,card,0,0,0
C105176,casual,180,15,10,5,0.667,3597.65,upi,2,1,0
C105177,casual,406,19,11,8,0.579,6076.25,upi,4,2,0
C105178,loyal,79,9,7,2,0.778,18412.67,netbanking,1,0,0
C105179,new,362,22,15,7,0.682,1928.77,card,7,4,0
C105180,casual,769,36,26,10,0.722,13525.66,card,2,1,0
C105181,new,691,24,12,12,0.5,762.76,card,5,3,0
C105182,casual,573,38,24,14,0.632,4391.01,upi,7,4,0
C105183,high_value,803,27,21,6,0.778,364353.44,upi,4,3,0
C105184,loyal,702,35,27,8,0.771,38401.66,card,6,5,0
C105185,high_value,587,24,23,1,0.958,305421.33,upi,0,0,0
C105186,loyal,776,70,57,13,0.814,54456.72,card,12,9,0
C105187,loyal,112,4,3,1,0.75,43248.64,upi,0,0,0
C105188,loyal,736,66,52,14,0.788,47122.94,netbanking,8,7,0
C105189,loyal,266,33,30,3,0.909,29347.35,card,3,2,0
C105190,casual,660,110,78,32,0.709,14134.36,upi,16,13,0
C105191,casual,822,39,26,13,0.667,10854.6,card,7,4,0
C105192,casual,446,22,15,7,0.682,2003.72,card,3,2,0
C105193,casual,80,8,7,1,0.875,9333.03,card,1,0,0
C105194,casual,333,12,9,3,0.75,2325.19,upi,2,1,0
C105195,new,366,33,22,11,0.667,1566.36,card,12,7,0
C105196,casual,843,42,24,18,0.571,2238.82,card,7,3,0
C105197,new,848,47,25,22,0.532,1881.72,upi,10,6,0
C105198,casual,512,26,17,9,0.654,7389.12,card,13,9,0
C105199,casual,855,37,28,9,0.757,8743.11,upi,9,6,0
C105200,new,393,14,8,6,0.571,1946.85,netbanking,3,2,0
C105201,high_value,370,16,15,1,0.938,137621.82,wallet,0,0,0
C105202,casual,753,27,17,10,0.63,5473.3,upi,5,2,0
C105203,casual,600,23,15,8,0.652,7748.95,upi,2,1,0
C105204,new,470,36,21,15,0.583,1698.93,upi,9,5,0
C105205,loyal,411,22,20,2,0.909,56182.31,netbanking,1,0,0
C105206,loyal,635,70,60,10,0.857,27595.15,upi,8,7,0
C105207,casual,678,24,17,7,0.708,9284.22,card,4,2,0
C105208,new,442,15,8,7,0.533,2767.64,netbanking,6,3,0
C105209,loyal,29,1,0,1,0.0,45891.33,upi,0,0,0
C105210,high_value,92,4,3,1,0.75,164919.65,card,0,0,0
C105211,casual,130,5,3,2,0.6,6805.89,upi,0,0,0
C105212,new,416,17,9,8,0.529,2636.35,upi,3,1,0
C105213,new,553,55,30,25,0.545,1313.06,netbanking,12,7,0
C105214,new,723,65,35,30,0.538,756.13,upi,15,8,0
C105215,loyal,210,11,8,3,0.727,36153.53,upi,2,1,0
C105216,high_value,708,47,40,7,0.851,115099.37,card,2,1,0
C105217,high_value,599,26,25,1,0.962,253715.83,card,1,0,0
C105218,loyal,47,2,1,1,0.5,59575.08,card,1,0,0
C105219,new,316,10,6,4,0.6,2907.84,upi,3,1,0
C105220,high_value,273,11,10,1,0.909,264829.81,card,2,1,0
C105221,casual,798,159,124,35,0.78,13407.91,upi,28,19,0
C105222,casual,829,63,48,15,0.762,12412.14,upi,10,8,0
C105223,loyal,737,56,51,5,0.911,57533.45,upi,1,0,0
C105224,new,475,23,11,12,0.478,2619.29,card,8,4,1
C105225,loyal,444,34,30,4,0.882,54991.62,netbanking,2,1,0
C105226,high_value,281,9,8,1,0.889,130341.61,upi,0,0,0
C105227,loyal,695,57,41,16,0.719,17900.94,upi,9,7,0
C105228,loyal,78,5,4,1,0.8,12198.59,card,0,0,0
C105229,casual,244,9,8,1,0.889,10230.28,upi,1,0,0
C105230,new,122,8,5,3,0.625,2800.52,upi,1,0,0
C105231,loyal,445,74,68,6,0.919,59692.5,card,7,6,0
C105232,casual,270,20,15,5,0.75,12932.8,upi,6,4,0
C105233,high_value,178,13,11,2,0.846,340853.67,upi,1,0,0
C105234,new,339,16,8,8,0.5,1556.65,card,7,4,0
C105235,casual,774,35,27,8,0.771,7327.41,upi,6,4,0
C105236,casual,502,27,17,10,0.63,9964.43,netbanking,3,2,0
C105237,loyal,740,49,37,12,0.755,11135.37,card,2,1,0
C105238,loyal,822,48,39,9,0.812,49716.18,upi,4,2,0
C105239,high_value,812,101,99,2,0.98,280119.29,card,0,0,0
C105240,casual,316,35,22,13,0.629,3380.69,card,7,3,0
C105241,casual,789,39,27,12,0.692,9899.76,wallet,6,4,0
C105242,new,818,31,16,15,0.516,1798.41,card,6,3,0
C105243,casual,863,47,30,17,0.638,12032.0,upi,6,3,0
C105244,casual,316,52,27,25,0.519,12724.69,card,19,11,0
C105245,casual,206,7,4,3,0.571,4547.87,card,1,0,0
C105246,casual,526,40,29,11,0.725,12402.69,card,4,2,0
C105247,casual,838,36,27,9,0.75,3549.34,upi,6,4,0
C105248,loyal,810,30,26,4,0.867,29710.64,netbanking,4,3,0
C105249,loyal,514,17,15,2,0.882,34632.33,upi,0,0,0
C105250,new,135,19,9,10,0.474,2414.79,wallet,5,2,0
C105251,casual,380,42,27,15,0.643,13615.13,upi,8,4,0
C105252,loyal,642,30,26,4,0.867,10860.83,upi,4,3,0
C105253,loyal,504,21,17,4,0.81,46862.23,upi,3,2,0
C105254,loyal,311,12,11,1,0.917,53876.06,netbanking,3,2,0
C105255,new,308,17,9,8,0.529,2862.92,card,5,2,0
C105256,casual,54,6,4,2,0.667,4750.45,upi,1,0,0
C105257,high_value,260,11,9,2,0.818,110536.14,netbanking,2,1,0
C105258,casual,602,28,22,6,0.786,7985.23,upi,0,0,0
C105259,casual,217,13,11,2,0.846,13614.05,upi,0,0,0
C105260,high_value,894,44,41,3,0.932,160464.75,upi,1,0,0
C105261,new,75,7,4,3,0.571,1515.18,upi,4,2,0
C105262,loyal,530,21,16,5,0.762,59777.75,upi,3,2,0
C105263,loyal,447,74,68,6,0.919,32801.61,upi,2,1,0
C105264,new,750,30,19,11,0.633,1884.75,upi,8,6,0
C105265,loyal,799,31,25,6,0.806,59779.79,upi,3,2,0
C105266,casual,489,22,16,6,0.727,6141.62,upi,4,3,0
C105267,loyal,567,22,19,3,0.864,23646.5,card,0,0,0
C105268,high_value,629,23,22,1,0.957,148958.84,card,1,0,0
C105269,loyal,469,52,48,4,0.923,40850.66,upi,1,0,0
C105270,new,167,9,5,4,0.556,488.11,upi,0,0,1
C105271,loyal,386,18,15,3,0.833,18226.0,card,2,1,0
C105272,high_value,218,7,6,1,0.857,141046.67,card,0,0,0
C105273,loyal,418,18,17,1,0.944,37046.77,upi,0,0,1
C105274,loyal,554,29,23,6,0.793,52208.79,card,4,3,0
C105275,new,189,10,5,5,0.5,1587.81,wallet,3,1,0
C105276,loyal,225,28,20,8,0.714,49132.07,card,3,2,0
C105277,new,740,61,36,25,0.59,2872.67,upi,8,5,1
C105278,casual,340,22,17,5,0.773,11360.02,netbanking,1,0,0
C105279,high_value,179,6,5,1,0.833,274975.99,card,0,0,0
C105280,high_value,642,24,22,2,0.917,52868.04,card,2,1,0
C105281,high_value,645,30,27,3,0.9,206943.98,card,3,2,0
C105282,casual,743,106,73,33,0.689,4752.69,upi,19,14,0
C105283,new,684,29,16,13,0.552,1537.27,netbanking,4,2,0
C105284,casual,892,55,36,19,0.655,14315.18,upi,12,8,0
C105285,new,517,24,12,12,0.5,961.34,upi,7,3,0
C105286,loyal,258,17,13,4,0.765,18039.1,upi,3,2,0
C105287,casual,776,33,25,8,0.758,12562.55,card,6,4,0
C105288,casual,239,23,17,6,0.739,14868.16,upi,1,0,0
C105289,new,262,32,16,16,0.5,2340.21,upi,9,5,0
C105290,casual,745,74,53,21,0.716,2937.49,netbanking,11,7,0
C105291,loyal,793,28,23,5,0.821,37534.74,upi,3,2,1
C105292,loyal,306,51,48,3,0.941,30259.51,upi,1,0,0
C105293,new,656,54,27,27,0.5,1900.3,card,14,7,0
C105294,new,830,63,37,26,0.587,2005.84,upi,18,10,0
C105295,casual,719,28,18,10,0.643,12299.26,upi,4,2,0
C105296,new,5,1,0,1,0.0,720.26,upi,0,0,0
C105297,high_value,598,22,21,1,0.955,387637.49,upi,1,0,0
C105298,loyal,153,5,4,1,0.8,20734.46,upi,0,0,0
C105299,new,761,36,24,12,0.667,372.29,card,5,3,0
C105300,loyal,61,4,3,1,0.75,51443.56,upi,0,0,0
C105301,casual,893,47,38,9,0.809,7485.49,upi,4,2,1
C105302,new,160,7,4,3,0.571,1470.69,upi,1,0,0
C105303,casual,378,54,34,20,0.63,5462.3,wallet,14,9,1
C105304,new,211,8,4,4,0.5,139.24,card,2,1,0
C105305,casual,732,48,28,20,0.583,3710.42,upi,18,10,0
C105306,loyal,354,13,12,1,0.923,48081.72,card,0,0,0
C105307,high_value,670,33,26,7,0.788,128542.21,upi,5,4,0
C105308,casual,61,2,1,1,0.5,14897.32,upi,0,0,0
C105309,loyal,408,58,44,14,0.759,49311.34,upi,7,6,0
C105310,new,820,136,55,81,0.404,2545.77,card,17,6,0
C105311,casual,834,119,88,31,0.739,13225.93,upi,21,15,0
C105312,casual,188,7,4,3,0.571,11064.66,upi,1,0,1
C105313,casual,355,12,7,5,0.583,7526.56,card,3,1,1
C105314,new,368,12,6,6,0.5,2751.04,netbanking,4,2,0
C105315,high_value,509,39,36,3,0.923,199284.37,netbanking,0,0,0
C105316,high_value,484,44,34,10,0.773,83536.68,card,6,5,0
C105317,casual,96,7,4,3,0.571,9350.2,card,3,2,0
C105318,loyal,686,27,23,4,0.852,15278.24,card,3,2,0
C105319,new,203,18,9,9,0.5,1966.17,upi,7,4,0
C105320,loyal,284,15,12,3,0.8,59876.34,card,0,0,0
C105321,casual,756,36,29,7,0.806,10452.91,upi,2,1,0
C105322,new,620,44,31,13,0.705,631.66,netbanking,14,10,0
C105323,loyal,357,22,18,4,0.818,16892.98,upi,4,3,0
C105324,casual,821,39,23,16,0.59,5989.41,upi,12,6,0
C105325,casual,355,14,9,5,0.643,3040.71,upi,4,2,0
C105326,casual,509,56,41,15,0.732,8975.71,netbanking,15,8,1
C105327,new,222,13,7,6,0.538,2349.3,upi,3,1,0
C105328,new,165,20,11,9,0.55,1974.42,card,9,5,1
C105329,loyal,442,88,87,1,0.989,40859.93,upi,0,0,0
C105330,loyal,507,24,17,7,0.708,31780.32,card,1,0,0
C105331,new,725,42,21,21,0.5,518.19,card,13,6,0
C105332,casual,352,32,26,6,0.812,9928.92,wallet,9,7,0
C105333,loyal,805,134,109,25,0.813,30967.39,upi,15,12,0
C105334,loyal,547,19,17,2,0.895,25273.07,upi,1,0,0
C105335,loyal,64,2,1,1,0.5,42964.31,upi,0,0,0
C105336,casual,665,23,18,5,0.783,6299.5,upi,4,3,0
C105337,casual,517,73,63,10,0.863,3356.62,netbanking,7,5,0
C105338,casual,351,70,52,18,0.743,7769.19,upi,15,11,0
C105339,casual,421,42,24,18,0.571,5048.56,wallet,15,8,0
C105340,new,272,38,18,20,0.474,2200.47,upi,16,7,0
C105341,new,553,34,24,10,0.706,141.2,netbanking,6,4,0
C105342,loyal,510,24,17,7,0.708,52642.2,card,5,4,0
C105343,new,403,44,25,19,0.568,1384.04,netbanking,12,6,0
C105344,loyal,257,18,11,7,0.611,10797.19,card,4,2,0
C105345,casual,359,19,11,8,0.579,2867.07,card,2,1,0
C105346,casual,448,37,29,8,0.784,14236.17,upi,1,0,0
C105347,loyal,425,26,22,4,0.846,36850.33,upi,2,1,0
C105348,loyal,279,14,11,3,0.786,48427.27,card,0,0,0
C105349,new,524,18,8,10,0.444,2648.33,upi,1,0,0
C105350,loyal,204,17,11,6,0.647,26015.27,card,1,0,0
C105351,casual,451,64,49,15,0.766,8656.84,upi,8,5,0
C105352,casual,110,4,2,2,0.5,10104.54,upi,1,0,0
C105353,loyal,425,22,16,6,0.727,52079.25,card,4,2,0
C105354,loyal,705,44,37,7,0.841,31004.47,upi,7,5,0
C105355,casual,736,32,24,8,0.75,14324.54,card,4,3,0
C105356,high_value,625,21,19,2,0.905,262492.24,netbanking,0,0,0
C105357,loyal,671,83,72,11,0.867,53693.62,upi,2,1,0
C105358,loyal,60,2,1,1,0.5,14167.9,upi,0,0,0
C105359,new,307,15,7,8,0.467,1390.03,upi,5,2,1
C105360,casual,589,31,22,9,0.71,3508.37,upi,5,3,0
C105361,casual,720,27,21,6,0.778,13766.36,card,2,1,0
C105362,loyal,524,43,40,3,0.93,21749.37,netbanking,1,0,1
C105363,casual,768,32,25,7,0.781,10981.72,upi,6,4,0
C105364,loyal,246,12,9,3,0.75,13143.47,upi,3,2,0
C105365,casual,138,4,3,1,0.75,3811.82,upi,3,2,0
C105366,loyal,78,4,3,1,0.75,25992.62,upi,0,0,0
C105367,loyal,524,22,17,5,0.773,49093.67,upi,3,2,0
C105368,loyal,599,35,28,7,0.8,22558.34,netbanking,10,9,0
C105369,loyal,257,18,16,2,0.889,50844.22,upi,0,0,0
C105370,high_value,705,50,49,1,0.98,326013.77,card,0,0,0
C105371,new,665,23,9,14,0.391,2976.61,upi,6,2,0
C105372,loyal,324,12,11,1,0.917,43857.02,netbanking,1,0,0
C105373,high_value,215,21,20,1,0.952,273103.17,netbanking,2,1,0
C105374,casual,668,25,18,7,0.72,9421.5,netbanking,5,3,0
C105375,new,604,31,16,15,0.516,328.86,upi,5,2,0
C105376,high_value,154,22,21,1,0.955,229627.75,upi,0,0,0
C105377,new,230,9,4,5,0.444,2554.45,upi,4,1,0
C105378,casual,437,48,33,15,0.688,1292.0,upi,10,7,0
C105379,new,460,17,7,10,0.412,379.97,card,2,0,0
C105380,casual,150,9,5,4,0.556,9407.69,wallet,4,2,0
C105381,casual,853,31,28,3,0.903,12858.22,card,1,0,0
C105382,casual,350,20,14,6,0.7,5302.64,upi,3,1,1
C105383,high_value,343,49,46,3,0.939,355017.38,upi,2,1,1
C105384,casual,55,2,1,1,0.5,5725.37,card,1,0,0
C105385,casual,788,34,22,12,0.647,7516.42,upi,7,3,0
C105386,high_value,212,17,15,2,0.882,383560.73,upi,0,0,0
C105387,loyal,888,88,76,12,0.864,30879.6,upi,7,5,0
C105388,new,446,17,9,8,0.529,1798.44,netbanking,8,3,0
C105389,new,787,32,15,17,0.469,2806.4,upi,6,2,0
C105390,loyal,162,13,11,2,0.846,23219.11,wallet,3,2,0
C105391,loyal,150,6,5,1,0.833,14596.8,upi,1,0,0
C105392,casual,721,65,48,17,0.738,14412.42,card,12,7,0
C105393,new,737,81,49,32,0.605,1679.49,netbanking,22,14,0
C105394,loyal,489,23,19,4,0.826,58292.03,netbanking,2,1,0
C105395,loyal,29,1,0,1,0.0,53337.23,upi,1,0,0
C105396,casual,849,31,25,6,0.806,9324.77,upi,4,3,0
C105397,loyal,354,22,17,5,0.773,33567.03,upi,4,3,0
C105398,loyal,842,105,74,31,0.705,34012.51,upi,19,14,0
C105399,loyal,783,43,38,5,0.884,18300.82,upi,5,4,0
C105400,loyal,766,34,27,7,0.794,32678.1,card,3,2,0
C105401,loyal,620,21,16,5,0.762,51086.6,upi,2,1,0
C105402,casual,606,86,68,18,0.791,14843.04,wallet,12,8,0
C105403,casual,479,22,15,7,0.682,14444.79,netbanking,1,0,0
C105404,loyal,23,1,0,1,0.0,58108.93,card,0,0,0
C105405,loyal,349,18,17,1,0.944,10950.54,card,0,0,0
C105406,casual,657,93,54,39,0.581,8220.81,upi,17,9,0
C105407,new,731,146,79,67,0.541,600.39,upi,23,13,0
C105408,loyal,504,25,17,8,0.68,40764.21,upi,5,3,0
C105409,loyal,638,70,61,9,0.871,57291.85,netbanking,6,5,0
C105410,casual,20,1,0,1,0.0,13273.11,upi,2,1,0
C105411,casual,422,84,65,19,0.774,13132.15,upi,16,13,0
C105412,new,457,18,9,9,0.5,1097.16,card,7,3,0
C105413,high_value,803,61,60,1,0.984,225409.96,upi,0,0,1
C105414,loyal,280,17,14,3,0.824,24097.22,netbanking,1,0,1
C105415,casual,207,15,8,7,0.533,8753.96,wallet,3,1,0
C105416,casual,317,21,15,6,0.714,5247.43,upi,4,3,0
C105417,loyal,154,8,6,2,0.75,50436.56,card,0,0,0
C105418,casual,503,23,13,10,0.565,7501.87,upi,7,4,0
C105419,high_value,578,26,21,5,0.808,295139.58,upi,5,4,0
C105420,new,721,24,11,13,0.458,2618.0,netbanking,4,1,0
C105421,new,874,97,65,32,0.67,899.25,upi,14,9,0
C105422,casual,67,2,1,1,0.5,9709.28,wallet,2,1,0
C105423,new,223,11,5,6,0.455,2537.44,wallet,6,3,0
C105424,loyal,271,22,19,3,0.864,57536.63,card,4,3,0
C105425,loyal,225,8,5,3,0.625,18153.33,upi,2,1,0
C105426,new,744,33,16,17,0.485,2044.26,upi,9,3,0
C105427,casual,126,14,10,4,0.714,7093.06,upi,2,1,0
C105428,loyal,27,3,2,1,0.667,24276.15,upi,1,0,0
C105429,loyal,774,36,29,7,0.806,17886.48,upi,4,3,0
C105430,casual,865,37,26,11,0.703,9195.33,upi,7,5,0
C105431,new,204,34,19,15,0.559,1002.26,card,11,5,0
C105432,casual,300,15,10,5,0.667,10351.21,upi,5,3,1
C105433,casual,453,25,19,6,0.76,4933.96,upi,8,5,0
C105434,loyal,473,16,14,2,0.875,10029.58,card,3,2,0
C105435,casual,891,38,28,10,0.737,11741.19,upi,5,4,0
C105436,casual,364,13,11,2,0.846,3258.58,upi,0,0,0
C105437,loyal,11,2,1,1,0.5,22625.17,upi,0,0,0
C105438,casual,381,15,12,3,0.8,4294.96,upi,1,0,0
C105439,new,501,38,18,20,0.474,1026.72,upi,11,7,0
C105440,casual,465,25,14,11,0.56,7794.79,upi,7,3,1
C105441,high_value,461,17,15,2,0.882,334358.27,upi,1,0,0
C105442,loyal,830,31,26,5,0.839,42511.0,upi,6,5,0
C105443,casual,726,72,60,12,0.833,3043.98,upi,9,7,0
C105444,loyal,227,20,15,5,0.75,19183.8,card,2,1,0
C105445,casual,320,13,9,4,0.692,12858.88,card,4,3,0
C105446,casual,601,23,17,6,0.739,4497.98,upi,1,0,0
